COUNTRY,INSTITUTION,INSTITUTION TYPE,INSTITUTION WEBSITE,INSTITUTION WIKIDATA,OPEN ACCESS SCOPE,LICENCE/RIGHTS STATEMENT FOR DIGITAL SURROGATES OF PUBLIC DOMAIN OBJECTS ,CLOSEST EQUIVALENT LICENCE (IF USING NON-STANDARD),RIGHTS POLICY OR TERMS OF USE,"LICENCE/RIGHTS STATEMENT FOR METADATA 
(IF STATED)",GITHUB,API,DATA SOURCE(S),,,,,,,,,,,
Poland,Silesian Biblioteka Cyfrowa,Library,https://www.sbc.org.pl,https://www.wikidata.org/wiki/Q7514812,Some eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Poland&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=%C5%9Al%C4%85ska+Biblioteka+Cyfrowa,,,,,,,,,,,
Poland,Wejherowska Biblioteka Cyfrowa,Library,http://biblioteka.wejherowo.pl,,Some eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Poland&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Wejherowska+Biblioteka+Cyfrowa,,,,,,,,,,,
Poland,Wielkopolska Biblioteka Cyfrowa,Library,http://www.wbc.poznan.pl,,Some eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Poland&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Wielkopolska+Biblioteka+Cyfrowa,,,,,,,,,,,
Poland,Zachęta Narodowa Galeria Sztuki,Gallery,https://zacheta.art.pl,https://www.wikidata.org/wiki/Q450241,Some eligible data,CC BY-SA,,,,,,https://zacheta.art.pl/pl/kolekcja,,,,,,,,,,,
Poland,Ziemi Łódzkiej Biblioteka Cyfrowa,Library,http://bc.wimbp.lodz.pl,,All eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Poland&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteka+Cyfrowa+-+Regionalia+Ziemi+%C5%81%C3%B3dzkiej,,,,,,,,,,,
Portugal,Archivo Teatro Nacional Dona Maria II,Archive,http://www.tndm.pt/pt/biblioteca-arquivo,https://www.wikidata.org/wiki/Q53580468,Some eligible data,Public Domain Mark,,http://biblioteca.teatro-dmaria.pt/Opac/Pages/Help/Start.aspx,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Portugal&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Teatro+Nacional+D.+Maria+II+-+Biblioteca%7CArquivo,,,,,,,,,,,
Portugal,Biblioteca Nacional de Portugal,Library,http://www.bnportugal.pt,https://www.wikidata.org/wiki/Q245966,All eligible data,Public Domain Mark,,http://purl.pt/index/geral/PT/about.html,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Portugal&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Nacional+de+Portugal,,,,,,,,,,,
Portugal,Direção Regional da Cultura dos Açores,Other,http://www.azores.gov.pt,https://www.wikidata.org/wiki/Q17319637,Some eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Portugal&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Dire%C3%A7%C3%A3o+Regional+da+Cultura+dos+A%C3%A7ores,,,,,,,,,,,
Portugal,Instituto de Investigação Científica Tropical,Other,http://www.iict.pt,https://www.wikidata.org/wiki/Q10302883,Some eligible data,Public Domain Mark,,http://actd.iict.pt/about.php?display=terms&lang=en,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Portugal&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Instituto+de+Investiga%C3%A7%C3%A3o+Cient%C3%ADfica+Tropical,,,,,,,,,,,
Portugal,Museu da Cidade de Aveiro,Museum,http://mca.cm-aveiro.pt,https://www.wikidata.org/wiki/Q53580592,All eligible data,CC BY,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Portugal&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Aveiro+City+Museum,,,,,,,,,,,
Portugal,Museu Nacional de Arqueologia,Museum,http://www.museunacionalarqueologia.gov.pt,https://www.wikidata.org/wiki/Q1954384,Some eligible data,Public Domain Mark,,http://www.patrimoniocultural.gov.pt/pt/recursos/formularios-regulamentos-e-circulares/,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Portugal&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Museu+Nacional+de+Arqueologia,,,,,,,,,,,
Qatar,Qatar Digital Library,Library,https://www.qdl.qa,https://www.wikidata.org/wiki/Q1361436,Some eligible data,CC BY,,https://www.qdl.qa/en/copyright-ethical-terms-reuse,,,,https://www.qdl.qa/en/search/site/?f%5B0%5D=document_source%3Aarchive_source,,,,,,,,,,,
Romania,Biblioteca Academiei Române,Library,http://www.biblacad.ro,https://www.wikidata.org/wiki/Q12721701,Some eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Romania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=The+Romanian+Academy+Library,,,,,,,,,,,
Romania,"Biblioteca Centrală Universitară ""Lucian Blaga"" din Cluj-Napoca",Library,https://www.bcucluj.ro,https://www.wikidata.org/wiki/Q832226,All eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Romania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Lucian+Blaga+Central+University+Library%2C+Cluj-Napoca%2C+Romania,,,,,,,,,,,
Romania,Biblioteca Județeană „Alexandru D. Xenopol” Arad,Library,http://www.bibliotecaarad.ro,https://www.wikidata.org/wiki/Q18537021,All eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Romania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Jude%C8%9Bean%C4%83+%22Alexandru+D.+Xenopol%22+Arad,,,,,,,,,,,
Romania,Biblioteca Județeană G. T. Kirileanu Neamț ,Library,http://www.bibgtkneamt.ro,https://www.wikidata.org/wiki/Q53580682,All eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Romania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Jude%C5%A3ean%C4%83+%22G.+T.+Kirileanu%22+Neam%C5%A3,,,,,,,,,,,
Romania,Biblioteca Națională a României,Library,http://www.bibnat.ro,https://www.wikidata.org/wiki/Q622012,Some eligible data,Public Domain Mark,,http://www.bibnat.ro/Termeni-si-conditii-s134-ro.htm,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Romania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=National+Library+of+Romania,,,,,,,,,,,
Romania,Costică Acsinte Archive,Archive,http://colectiacosticaacsinte.eu,,Some eligible data,No known copyright restrictions,No Known Copyright,http://colectiacosticaacsinte.eu/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/costicaacsinte,,,,,,,,,,,
Romania,Institutul Național al Patrimoniului,Other,http://clasate.cimec.ro,https://www.wikidata.org/wiki/Q18540950,Some eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Romania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=INP+-+National+Heritage+Institute%2C+Bucharest,,,,,,,,,,,
Russia,Εθνική Βιβλιοθήκη της Ρωσίας (National Library of Russia),Library,http://nlr.ru,https://www.wikidata.org/wiki/Q267566,Some eligible data,Public Domain Mark,,http://nlr.ru/info/agr_use.html,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Russia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=The+National+Library+of+Russia+,,,,,,,,,,,
Russia,Российская государственная библиотека (Russian State Library),Library,https://www.rsl.ru,https://www.wikidata.org/wiki/Q1048694,Some eligible data,Public Domain Mark,,https://www.rsl.ru/ru/4readers/faq/,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Russia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Russian+State+Library,,,,,,,,,,,
Serbia,Универзитет у Београду (University of Belgrade),University,http://www.bg.ac.rs,https://www.wikidata.org/wiki/Q240631,Some eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Serbia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=University+of+Belgrade,,,,,,,,,,,
Slovakia,Galéria Miloša Alexandra Bazovského,Gallery,http://www.gmab.sk,https://www.wikidata.org/wiki/Q12766245,All eligible data,Public Domain Mark,,https://www.webumenia.sk/en/informacie,CC0,https://github.com/SlovakNationalGallery/web-umenia-2/wiki/ElasticSearch-Public-API,,"https://www.webumenia.sk/katalog?gallery=Gal%C3%A9ria+Milo%C5%A1a+Alexandra+Bazovsk%C3%A9ho,%20GBT",,,,,,,,,,,
Slovakia,Galéria umelcov Spiša,Gallery,http://www.gus.sk,https://www.wikidata.org/wiki/Q50797802,All eligible data,Public Domain Mark,,https://www.webumenia.sk/en/informacie,CC0,https://github.com/SlovakNationalGallery/web-umenia-2/wiki/ElasticSearch-Public-API,,"https://www.webumenia.sk/katalog?gallery=Gal%C3%A9ria%20umelcov%20Spi%C5%A1a,%20GUS",,,,,,,,,,,
Slovakia,Galéria umenia Ernesta Zmetáka v Nových Zámkoch,Gallery,https://en.wikipedia.org/wiki/Ernest_Zmet%C3%A1k_Art_Gallery,https://www.wikidata.org/wiki/Q30676307,Some eligible data,Public Domain Mark,,https://www.webumenia.sk/en/informacie,CC0,https://github.com/SlovakNationalGallery/web-umenia-2/wiki/ElasticSearch-Public-API,,"https://www.webumenia.sk/katalog?gallery=Gal%C3%A9ria%20umenia%20Ernesta%20Zmet%C3%A1ka,%20GNZ",,,,,,,,,,,
Slovakia,Liptovská galéria Petera Michala Bohúňa,Gallery,http://www.galerialm.sk,https://www.wikidata.org/wiki/Q50762402,All eligible data,Public Domain Mark,,https://www.webumenia.sk/en/informacie,CC0,https://github.com/SlovakNationalGallery/web-umenia-2/wiki/ElasticSearch-Public-API,https://github.com/SlovakNationalGallery/web-umenia-2/wiki/ElasticSearch-Public-API,"https://www.webumenia.sk/katalog?gallery=Liptovsk%C3%A1%20gal%C3%A9ria%20Petra%20Michala%20Boh%C3%BA%C5%88a,%20GPB",,,,,,,,,,,
Slovakia,Oravská galéria,Gallery,http://www.oravskagaleria.sk,https://www.wikidata.org/wiki/Q50751848,All eligible data,Public Domain Mark,,https://www.webumenia.sk/en/informacie,CC0,https://github.com/SlovakNationalGallery/web-umenia-2/wiki/ElasticSearch-Public-API,,"https://www.webumenia.sk/katalog?gallery=Oravsk%C3%A1%20gal%C3%A9ria,%20OGD",,,,,,,,,,,
Slovakia,Slovenská akadémia vied,Other,http://ibot.sav.sk,https://www.wikidata.org/wiki/Q1050317,Some eligible data,CC0,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Slovakia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Institute+of+Botany+of+Slovak+Academy+of+Sciences,,,,,,,,,,,
Slovakia,Slovenská národná galéria,Gallery,https://www.sng.sk,https://www.wikidata.org/wiki/Q1744024,All eligible data,Public Domain Mark,,https://www.webumenia.sk/en/informacie,CC0,https://github.com/SlovakNationalGallery/web-umenia-2/wiki/ElasticSearch-Public-API,,"https://www.webumenia.sk/katalog?gallery=Slovensk%C3%A1%20n%C3%A1rodn%C3%A1%20gal%C3%A9ria,%20SNG",,,,,,,,,,,
Slovenia,Digitalna knjižnica Slovenije,Library,http://www.dlib.si,https://www.wikidata.org/wiki/Q3435281,Some eligible data,Public Domain Mark,,http://www.dlib.si/Help.aspx,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Slovenia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=dlib.si+-+Digital+Library+of+Slovenia,,,,,,,,,,,
Slovenia,Goriška knjižnica Franceta Bevka,Library,https://www.gkfb.si,,Some eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BDATA_PROVIDER%5D%5B%5D=Gori%C5%A1ka+knji%C5%BEnica+Franceta+Bevka&f%5BREUSABILITY%5D%5B%5D=open,,,,,,,,,,,
Slovenia,Narodna in univerzitetna knjižnica,Library,http://www.nuk.uni-lj.si,https://www.wikidata.org/wiki/Q1520466,Some eligible data,Public Domain Mark,,http://www.dlib.si/Help.aspx,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Slovenia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Narodna+in+univerzitetna+knji%C5%BEnica,,,,,,,,,,,
Slovenia,Osrednja knjižnica Celje,Library,https://www.knjiznica-celje.si,,Some eligible data,Public Domain Mark,,http://www.dlib.si/Help.aspx,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BDATA_PROVIDER%5D%5B%5D=Osrednja+knji%C5%BEnica+Celje&f%5BREUSABILITY%5D%5B%5D=open,,,,,,,,,,,
Spain,Ajuntament de Barcelona,Other,https://bcnroc.ajuntament.barcelona.cat/jspui,https://www.wikidata.org/wiki/Q3129773,Some eligible data,CC BY,,https://bcnroc.ajuntament.barcelona.cat/jspui/handle/11703/83957,CC0,,,https://bcnroc.ajuntament.barcelona.cat/jspui,,,,,,,,,,,
Spain,Ajuntament de Girona,Other,http://sgdap.girona.cat,https://www.wikidata.org/wiki/Q41328625,Some eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Ajuntament+de+Girona,,,,,,,,,,,
Spain,Arxiu Nacional de Catalunya,Archive,http://anc.gencat.cat,https://www.wikidata.org/wiki/Q8203649,Some eligible data,Public Domain Mark,,http://patrimoni.gencat.cat/en/authors-rights,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Generalitat+de+Catalunya.+Arxiu+Nacional+de+Catalunya,,,,,,,,,,,
Spain,Ateneu Barcelonès,Library,http://www.ateneubcn.org,https://www.wikidata.org/wiki/Q8207988,All eligible data,Public Domain Mark,,http://mdc1.cbuc.cat/legal-notice.php,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Ateneu+Barcelon%C3%A8s,,,,,,,,,,,
Spain,Biblioteca de Catalunya,Library,http://www.bnc.cat,https://www.wikidata.org/wiki/Q1200925,All eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+de+Catalunya,,,,,,,,,,,
Spain,Biblioteca Digital de Castilla y León,Library,https://bibliotecadigital.jcyl.es,https://www.wikidata.org/wiki/Q27383759,All eligible data,CC0,,http://bibliotecadigital.jcyl.es/es/estaticos/aviso.cmd,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Digital+de+Castilla+y+Le%C3%B3n,,,,,,,,,,,
Spain,Biblioteca Digital de la Comunidad de Madrid,Library,http://bibliotecavirtualmadrid.org,https://www.wikidata.org/wiki/Q48983356,Some eligible data,Public Domain Mark,,http://www.madrid.org/cs/Satellite?c=PLEC_Generico_FA&cid=1343065789001&language=es&pageid=1343065588867&pagename=PortalLector%2FComunes%2FPresentacion%2FPLEC_popUp,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Digital+de+Madrid,,,,,,,,,,,
Spain,Biblioteca Digital de la Real Academia de Jurisprudencia y Legislación,University,http://bvrajyl.rajyl.es,https://www.wikidata.org/wiki/Q766282,All eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Virtual+de+la+Real+Academia+Nacional+de+Farmacia,,,,,,,,,,,
Spain,Biblioteca Valenciana Digital,Library,http://bivaldi.gva.es,https://www.wikidata.org/wiki/Q5727926,All eligible data,Public Domain Mark,,http://bivaldi.gva.es/i18n/cms/previsualizar.cmd?idRoot=estaticos/paginas&grupo=&elemento=Aviso_Legal.html,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Valenciana+Digital,,,,,,,,,,,
Spain,Biblioteca Virtual Andalusia,Other,http://www.bibliotecavirtualdeandalucia.es,,All eligible data,Public Domain Mark,,http://www.bibliotecavirtualdeandalucia.es/opencms/bva/condicionesuso.html,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Repositorio+Biblioteca+virtual+de+Andaluc%C3%ADa,,,,,,,,,,,
Spain,Biblioteca Virtual Aragón,Other,http://bibliotecavirtual.aragon.es/bva,https://www.wikidata.org/wiki/Q43179822,Some eligible data,Public Domain Mark,,http://bibliotecavirtual.aragon.es/bva/i18n/cms/elemento.cmd?id=estaticos/paginas/faq.html,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Virtual+de+Arag%C3%B3n,,,,,,,,,,,
Spain,Biblioteca Virtual de Asturias,Other,https://bibliotecavirtual.asturias.es,,All eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Virtual+del+Principado+de+Asturias,,,,,,,,,,,
Spain,Biblioteca Virtual de Derecho Aragonés,Library,http://www.derechoaragones.es,,All eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Virtual+de+Derecho+Aragon%C3%A9s,,,,,,,,,,,
Spain,Biblioteca Virtual de la Diputación de Zaragoza,Other,http://www.bivizar.es,https://www.wikidata.org/wiki/Q2917971,All eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Virtual+de+la+Diputaci%C3%B3n+de+Zaragoza,,,,,,,,,,,
Spain,Biblioteca Virtual de la Provincia de Málaga,Other,http://bibliotecavirtual.malaga.es,,Some eligible data,CC0,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Virtual+de+la+Provincia+de+M%C3%A1laga,,,,,,,,,,,
Spain,Biblioteca Virtual de Ministerio de Defensa,Other,http://bibliotecavirtualdefensa.es,,All eligible data,CC0,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Virtual+del+Ministerio+de+Defensa,,,,,,,,,,,
Spain,Biblioteca Virtual de Prensa Histórica,Archive,http://prensahistorica.mcu.es,https://www.wikidata.org/wiki/Q21077222,All eligible data,Public Domain Mark,,http://www.mecd.gob.es/aviso-legal-mecd/,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Virtual+de+Prensa+Hist%C3%B3rica,,,,,,,,,,,
Spain,Biblioteca Virtual La Rioja,Other,http://bibliotecavirtual.larioja.org,,All eligible data,CC0,,http://bibliotecavirtual.larioja.org/bvrioja/es/cms/elemento.cmd?id=estaticos%2Fpaginas%2Ffaq.html,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioteca+Virtual+de+La+Rioja,,,,,,,,,,,
Spain,Centre de Documentació de l'Orfeó Català,Other,http://www.orfeocatala.cat,https://www.wikidata.org/wiki/Q20875698,Some eligible data,Public Domain Mark,,http://www.orfeocatala.cat/en/privacy_4527,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Spain&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Centre+de+Documentaci%C3%B3+de+l%27Orfe%C3%B3+Catal%C3%A0,,,,,,,,,,,
